,uplift
b5b7c70808,0.03632014106061776
c07e6473a2,0.005777273650324433
86da417378,0.04789053772521157
9bcd9f65fc,-0.05002245654100557
ee0360c7a6,0.033298460445716604
c85a33cbcb,0.06256928108279136
c8ac061f36,0.025611773831700324
075902fc5e,0.01731705570189135
065b2412e3,0.010875963238327513
8d28c56175,0.028513701558032123
279b49a208,0.07192627287545406
552dcdf543,0.017773393067582077
74db76859a,0.06252369653202083
ff451d82d4,0.008055314153205484
9397e81f16,0.01637255995479403
2388548044,0.04530184747685284
ada5b1ff68,-0.01927298661343113
bcaee714b3,0.04628589806539174
eb42e807a5,0.034833557654275316
3e69c4d6bd,0.040183591029163024
f770c4a34c,0.0421313845762471
6ea399f827,0.05625508371851051
4357505ad5,0.03404488130789873
76cfef8e04,0.03922384833372872
2124ce5594,0.09811626819454433
e049bccd14,0.0300948773097357
4a61b62bc3,0.021808917494118618
5428a4a46b,0.03993911587209409
22d1bfe53a,0.02586111023782356
9c90ff13e3,-0.08918784772995075
d43aa99f18,0.03432334782481228
58fcbb3f5d,0.010507888331566018
3918997b1e,0.039116435455491594
9fb6c34844,0.09773679647749967
01e05bd976,0.0068559950503176426
0aff9d7444,0.018312177159979126
bd4b68972e,-0.003729131173878575
72566f5478,0.09026435045581427
c4ccb21c3b,0.02638342489833534
379cc3f865,0.060657304672334655
66657caf46,0.014015981074064099
ab2e8fb5d3,0.019208696765695255
7c63ccd853,0.060669094309063865
33154fbd14,0.017230001178534904
32787db997,0.0746137336061724
e183bef217,0.0546502928549919
9508177267,0.03271929134028073
359add7de0,0.07840476157696052
7e395b6ef1,-0.03645056305586225
e67d0ce727,0.06507820470851655
55be433fb7,0.029965080981955827
41ee8dc5af,-0.05295057228402916
de4b5d1336,-0.015230834857762998
c62c8b418c,0.005457544323739683
216535bb5f,0.005708913764149837
664944ac1e,0.008873923572840114
a6a81c9fdc,-0.03561977647280701
a1df8e8abd,0.027457726941331306
7fbe244dbb,0.04212902932168572
7ab9105db3,-0.0010175114003214691
5e45a8951a,0.03838340651189054
c795db0095,0.021047725880964263
873028f5ed,0.05854175497987857
953c23910a,0.04734522306707045
a1a8f1bdb6,0.05515435118936307
83d43d3bd4,0.020552820863165677
2f563bc410,0.07175957701968771
08bfe6e8e6,0.046178155242909136
377f3b595d,0.02546429835389752
a1ad2d4246,0.029978406428109228
33ac8abd64,0.01170208628501701
631fd2ab82,0.04255123723215215
c17b6c29af,0.017887873525879727
cde367767f,-0.008076312342522707
158a317a2d,-0.004905488473995079
c274ff6016,0.04223166135470113
b9cf1b087a,0.019840231022982158
6bb0656363,0.008873923572840114
effa541fb1,0.021326449130259273
3531a94ad1,0.014891635120395708
b4f1c1840f,0.03878309104928657
f1c1939ccd,0.01974450976940556
9ccbd1dc38,0.018402282647572155
62ebec9dd7,0.04787789526930364
9a89cf914f,0.015047303463977979
1e3a42b43e,0.025707872356999895
3b8d80e103,0.02157424115588169
2111c50de0,0.048029435832153355
99d2867d33,0.005131728364355936
94435c7877,0.0039049612286883306
29ba79b932,0.04620776280379324
77add0a0f4,0.03661511456607547
1a7fe79cd7,0.02033721602623917
44c76533e4,0.04340589696029856
2648775eb7,0.014631960045952463
b84ac61f77,-0.05353623761324883
62e6e1e7f2,0.03662812263228643
a763ec3af3,0.00593992637984897
b66938effb,0.022632370001356428
0ef40846b7,-0.05582810418935785
e99fb8d08e,-0.0039034885400824337
dd411a5ed7,0.01759358298539848
975a498b60,-0.00900766075265691
37b8776140,0.04370782587481792
5559a595d1,-0.0014696814378341028
b69648743b,0.03778173843933741
88965154ed,0.01600345033768047
afdf4a3d5f,0.011849676611949134
c325418eb1,0.022084196558842195
a31aba493a,0.053580410129963285
bdf72c881f,0.03941373247110613
267e4aecaa,0.048256025127686564
01c00ccc08,0.01697345868580946
a8348313e8,0.03056697721161372
04268146c7,0.007096852908754281
5e284fd625,0.027759713351498738
3da45bb040,0.016045437210098545
7592302d9e,0.009625185031673311
8c573a8039,0.040188140929958316
df8255e39b,0.016605124640735713
06eb0ce539,0.03821992701360322
729b332549,0.07295809156497479
a7e0d84b8b,0.00657172111459281
7c54149c50,-0.0602035295831681
f9e8e7997f,0.07155175730860741
abba2c43c6,0.008480505925388182
d9545b20a5,0.0437126773453721
87c1a7205f,0.004648782216393865
021beb31b9,0.03537539104055931
08f8d985ed,0.05762719667532423
01cae2fe36,0.02806517018755894
3a743c8c32,0.06155723761742282
6271c931c5,0.01812981802314262
f6443d78bc,0.028833616024936948
71ab9e47fc,0.04596371146353806
4c50211cf9,-0.10188178540513165
d6fa0da450,-0.0028111005817732515
79a3169ae9,0.013047696167255318
90a77b79e4,0.06630277317522693
810ad3ab26,0.036312451348939234
93fc426785,0.028800774345252744
846702e4f2,0.030519332000254806
489de828fb,0.06648717789155478
10048aa59d,-0.05244498400625652
0eda9af1b5,0.03955863532894677
435f304ff4,-0.00185396168277141
253951c97b,0.012318453474527313
ff63f7f8a9,-0.016501478837728567
02fe355ca0,0.013696238156505558
c1471a876c,0.08289605553882162
ab1e07fe6c,0.03339075727772067
4616a0b853,0.02252933899277121
5cb652e942,0.026841130449340223
9db9d5081c,0.04346903106074296
d6f742d0fe,-0.04373231384157855
5d4d699cf5,0.00033761172166046904
ea7a4593db,0.0456126676718156
da83346fd4,0.03439217864965605
1b6ee16c29,0.010689765032625309
1344d70cce,0.016550043415134774
07dda0e371,0.001466145787706985
f65d74dca1,-0.08594696582039346
148921b12f,0.02807276324538477
9980b52d65,0.022663043620427148
803d6503c3,0.04367856213880239
438c31aa6f,0.02638342489833534
8f8e3306d1,0.020817028623886458
910e1e8a09,0.09748370752162683
0e602dc141,0.015443347250693407
d13039c967,0.034207478176460415
c1f29eb540,0.056041158436835325
806058b043,0.04223166135470113
de2b650ac0,0.1191115199153775
3cb6a70431,0.04492589813271275
ba81b99db6,0.019574283104340062
a9fa0a3d5f,0.03505355159365675
089a3f767a,0.04676573338102952
4811e064de,0.04264735739804726
23c4131983,0.03927068012098478
92953936cd,0.030063141776046298
9e2bebd080,0.020184435895424513
fa94f83027,0.02408527069944999
bf41acfd6b,0.029947913432573747
e230db2128,0.08480061494374913
4454db05c4,0.03445193042538053
33a1e615dc,0.026158583585036754
b8f0d56303,-0.02923448388035932
9e10f93cd9,0.024491139617734303
df3433411c,0.03068984802866015
8a7660d3a5,-0.0659801572546378
b1b57b85ec,0.03843925865950981
6ad824dc75,-0.00784873807490477
14417d0414,0.01951610764791789
70bd5d72b6,0.03989603767750105
cdd8968bef,0.0196613496505903
38f7d49959,0.0001633075157176922
478fb75937,0.03713711861742919
59128d4659,0.029372206508628818
99655d7bb2,0.012617321093944533
ca941166ed,0.02488188271954972
0710b5cd75,0.06789939537659839
b5b4ab642a,0.0028117084450614005
c45b4e4bdd,0.012621413240422097
7618401649,-0.005292418012156519
ef97ecf05b,0.02784828690528851
8a4fc4b463,0.008289048645117814
3ca1dc147d,0.00646577183567254
0ee7ec9aaf,0.00868941194713746
caf3f16f70,0.004921383877685981
6b3617f4a9,0.0499793139102529
32ce61bd83,0.012068179254189682
3f790aed1e,0.03390984320725021
80c97db3f5,-0.05760260816000551
c3e53af324,0.02097422883454414
52075ad2cb,0.0001633075157176922
d52c1f1506,0.043738634502827334
f06b7397f8,0.025987882294859932
ff629c280c,0.029080538114035326
475d66a249,0.028704207491907607
88f03bf65c,0.021047725880964263
acaf327d90,0.08277921660081111
6947f67b35,0.019736747398293453
ce189c8b60,0.018470004082212554
d43a661c18,0.039676944555933735
467e7f514e,0.029014790617942432
33bd81a7c2,-0.004687683892079186
7332a57ca3,0.044859235284487264
d35be7e30a,0.03808245211483663
bc1cfefa52,0.03206257896589054
e4185d41ef,0.042385316753323576
f91074dfa1,0.01600345033768047
86ad11ca33,0.020499959645520094
cbf71cc213,0.03876996232550689
ad38815cf1,-0.010494380926118207
03b926125a,0.015557285597542547
16f06b5fdf,0.05212126781457671
e33a2f8540,0.015325770277006545
a0417c49a0,0.06694507799581678
f46079f1df,-0.023619344624178973
4f261d3615,0.0051247278718068445
19f2aca1b6,0.03155113384385255
79c6f0bd8c,-0.016900902642645765
04524f88b6,0.017617052165052938
a08fc01545,0.006079095584911487
70b80a455b,0.012568265451314065
fa11cc99e9,0.029466156847120395
28202f3af4,0.07033509988251041
fe1f4dc465,0.042056269758265485
a2037e10c2,-0.029623252590482096
633138a260,0.045708294764171264
74b08a1fd2,0.03461623321167184
bdf563bf2e,0.014381437779007245
ba52170cfc,0.024513560310394755
5bc3e3a254,-0.0006681644715788027
086ee6cb5a,-0.03774032903926039
8417695b0e,-0.005101033107618669
2300d68280,0.02973315594807957
3c464ce4c9,0.008409213923770475
2dfc5bd221,0.06372827462307395
7ee23acf65,0.04416265108173534
7205e9f0ec,-0.0219076034088167
e965df940d,0.017765934571702613
42039ec766,0.018738012482570898
c541758703,-0.011457147102339138
e15639141b,0.02388256675349887
c9339f6365,0.021981802855629506
7685467c16,0.024602784911838316
2b78f3c961,-0.06312992369531883
0496724d9e,0.009151278546672303
f9ed5c2f3c,0.07626811482945428
aac9aac088,0.015576739396131689
e9db8ee308,0.028522105454408142
a4b80c5065,0.011317566316756511
af3011948c,0.015210659864273945
b712721cd7,0.02124725376151726
1f1fd73f30,0.03320226801354653
44ca68c873,-0.008143132547753007
c2749e500a,0.0009364562040615754
979895d3d6,0.06584370325011402
7e3e4e16a0,0.0071230305714792275
7002fcb371,0.04230651577013256
5926b4534c,0.019980916958116768
467919e8f6,0.055004376843627245
39d0066b45,0.026207927613241644
7b9a678e71,0.02849972729252026
92ca370960,-0.08012754350650841
ca1b33a00d,0.008140917100962985
ee4009d295,0.04253938658249434
7f2b83420b,0.00036195381327297493
d510773320,0.020762207997871318
47a921a1fe,0.004686705381294343
b7daaffba4,0.036570167584365265
23b5f056b6,0.015621839854088382
bdacb5df2f,0.06155814742684007
76a2e4d527,0.010461507176480311
9d9f7b5e35,0.036091173809298494
ac5a0a9e0d,0.05079522438779904
237ec08d69,0.03477173071735862
a8965cfe90,0.022728934009698998
5d1195549d,0.09971508434240173
8e24f209c4,0.026408661471974182
1559a3500b,0.010378491165994652
21ecf946d5,0.010518235471821735
e84c5aeb5f,0.05313107494397651
ace80adde2,0.029648047462262572
5b20e19950,0.012502643203435415
90e0115a66,0.0499793139102529
96f8a7f1e6,0.019441842778091245
349a4237e5,0.05854175497987857
ba926671ec,-0.0033341935311682613
e285550ff3,0.01761349708326132
95d482452d,0.09328696178887674
ceafa012b9,0.03242515653831046
3d126086ac,0.03461623321167184
b8b09b873c,0.03259747285946202
220401e9dc,0.023161495256607822
460c32ba93,0.02186751847936963
3b4bbfd5b2,0.08794950737341856
5cdaad8a85,0.020552820863165677
1056c798c8,-0.00086418206562211
9a7b1e6edb,0.010532575091247609
9ee5370200,0.08434773937112972
4f9ade036d,0.027436460588760037
ce42856757,0.07740677705766519
a8d6fadc0c,0.009828826309606131
71b03b674b,0.03506347796165987
c1740f5de9,0.03387282763043398
2fd2c3ed59,-0.015757105729801713
5930cfccfd,0.0702504478437449
bddedd3652,0.025063575031220697
a9cf1a8db8,0.03614967543692793
7849ce5ee4,0.013758537608493382
dfd7e08275,0.004953668798388322
d2204df448,-0.013105568892846753
d7fbc9f432,0.060832490101001
5c5434e94d,0.04612714381965588
4c19978a01,0.02473719326499313
c9818037d5,0.048578666481509214
48e4a0dce4,0.018383364909678956
f92deb3831,0.00033471102221249716
7577a9fa26,0.041434836432311495
1d58d7ea88,0.010010525205165988
c3593a75c4,0.031173677959628665
6be2d46ce1,0.04552765944667292
5f545d647b,0.052874041277194195
32874b739f,-0.012996251694829375
eb1fefd46b,0.044564641702302565
31bd835533,0.03098695068867241
c620c5cb61,0.07563486973425138
874b4e2c77,0.02867961672019309
e9ed60aec2,0.026382904461087264
7a169c5f4c,0.11695813936767718
8fd761be41,0.015005357021379395
fc0a3ada53,0.026521480084098714
d41d9bb873,0.021831313347447923
ef9069216f,0.0064226275129731225
4223b86295,-0.022757512504866573
c0fefd0348,0.010673785629083277
65b0bd0c5c,0.06171897040955532
9f5738e53e,0.018066455789237712
8242d8116e,0.009494824337529795
b29023dc17,0.03865043059663009
e5b0f8f8fa,0.005172645713151458
b85077238e,0.039421043227414465
f07081116f,0.02102225327586349
01daa32818,0.06518725484279042
7706e0ae87,0.016273765593474487
f399f06bed,0.03093625201482486
3ef0bfc250,0.019317582586574567
344a03ec02,-0.026074281222637774
e39ec8be62,0.04395513489107239
c5fea4baa2,-0.05300391670853455
adc0753eea,0.03440787291750491
a5b214408e,0.030665942034030724
c555e06250,0.021773371087797755
00baf5e546,0.030452055416132273
6b657384cd,0.026382904461087264
b86836bf78,0.005193642143043964
021543ff2f,0.005282189771514734
49f171804b,0.060657304672334655
dd584edaa4,0.014583026327036896
a1e1a8eca2,0.05813753309953229
2355b79b89,0.041719607119489854
15f2c42094,0.023997258169152436
5ef5528972,0.06997213120116241
60516b088f,0.04886081664537134
50d2d69b4d,0.027897462999079803
9229866895,0.053273524168717445
9e64b698bc,0.012868982005795171
b65110c045,0.004768696531314953
188373dc98,0.047143689141126655
e4dea46903,0.014917497502709987
43b9c32538,0.013365101237301336
474bac39c3,0.040019349762869694
5aaa06aeaf,0.0080956366706737
7ba3d19d8e,0.03283542078384771
8f636c34c2,0.0456126676718156
b4192e20d5,-0.04366474684136401
5e7a97ed47,0.0393176771108088
15b7625ffb,0.00617704806974273
a3578f5ca2,-0.009228384925214939
cb7b699312,0.011317566316756511
762b283546,0.010995789379060872
e94a834567,0.025939654238115062
125fe8361b,-0.014584423347897613
99f93770d5,0.013267771787102145
56916a0b35,0.03684026802101803
a1488406f7,-0.00086418206562211
fc62f88e9e,0.024668353812402066
a34d1e7753,0.014971514817691323
06663eb999,0.014974840047247362
2e06531785,-0.0019421879942356224
7725bff4ad,0.0858591054607164
7368e1c1b5,-0.016881182512626602
495fa8f0af,0.06150487710371322
9cd25ff92a,0.07366737741801566
dc169cd90f,-0.08531641525520373
cffaa4e9ff,0.020256322143045513
562424dc56,0.061209671264344845
4287525bc5,0.07626811482945428
0c118e471a,0.042639013599697906
30ca407fae,0.018554646283412524
73eeece76b,0.07205773985700192
5fb798cb53,0.03006055419355147
dffcb6bc03,0.029076232356495257
76ab8f0c3d,0.028629847795047625
b03625ce34,0.02654573528794868
955d6414a4,-0.03484206911891302
0e2861474f,0.010900639558073633
6614e9b051,0.029029798246440808
739449ccb6,-0.013258601488737531
f5959ca2f7,0.01784610644782947
77031aa33b,0.04527541906695298
72a45c2545,0.04297178086228981
6e298859cd,0.042603451653080215
93a3ac1631,0.031029876539838908
6dba4a5e9d,0.0014668475785131196
8158174928,0.10861604115907098
04e6bbdfe3,0.07643002072394589
a832aa6f93,0.03387282763043398
a8b050e049,0.021911795253441224
624f52dfdd,0.03353929796055777
7267fa7852,-0.02257279715292071
0ca7bf43fd,-0.009365607790480679
dcc81b8c34,0.05790295954237601
741c167031,0.027727753565788826
36354cb504,0.03876996232550689
dd45d6969e,0.022817606730034856
7a58c7999e,0.0394629935640578
12891f2182,0.02060197094204974
d65ad5e1a8,0.023382984958539077
0409c66a2d,0.01111355909907119
96c4b1a45e,0.020597277790517343
bca67c72bc,0.0028844040952679117
dc0b03f233,-0.03645056305586225
34162c9520,0.03098695068867241
fff9aa288c,0.05596904940919234
38d38a163d,0.034585688859302244
37e79d2b67,0.019340471065442788
aa17d3b2d9,0.03497838854816038
f0fae3d5df,0.012717720833593349
68a80dacd2,0.029385267812082727
431c1468f0,0.01940690990902494
d81572767e,0.042006164444556515
4710aa8c5b,0.02076624945053618
d043ddb755,0.014221409354365
1bae6f0952,0.04024311640829048
de663c8e9b,0.02334523577392167
74c81f0132,0.009231231727438338
fd882468e2,0.13856459057151416
1847676562,-0.023433527693602574
ae079d76d3,0.03681235394596594
05696a97e6,0.008873923572840114
c6b589d213,0.016603554262591746
b63bda07b4,-0.012996251694829375
26f7e2b67d,0.021610611325963647
d086575648,0.002839132093658714
aa6b5770f0,0.04830248616877253
4ee8e6ed24,-0.0008491876813381261
f773dde045,0.02642011050720583
4561927cb5,0.026067037964507156
779f4eae5f,0.008457235209696878
ae8fba01fe,0.047239141123064265
3a4c6044ba,0.021811177145529048
729f9f07c6,0.01600345033768047
dffbdf8ca1,0.0700961543556522
be704b16d6,0.03023556472259037
765e61952b,0.09602530799096798
6be97dd3c7,0.010461507176480311
225356f416,0.03735819602232482
ac746c6095,0.03200858044650312
ca62bd9c0c,0.01139078024533563
58127ab5b0,-0.006987659173615324
7f5a9db094,-0.016970789364235905
8bddf4844c,0.04066554462143779
67bac0e8e9,0.052365379801588285
b394d88ec7,-0.015111759938316816
5b800799e0,0.02727048679250088
b43e1ae17b,-0.016369610784066402
c54db46503,-0.03371197352911326
19792c26d7,0.0028864183433033874
f828325c2d,0.011057958233212761
722ce424f0,0.039664196919733996
e5174f106a,0.006502847658690802
ae6e92f70e,0.05716253790975723
dccc0d52cd,0.01726087737442694
e69a2d9771,0.013283648439905815
bf9db16e4f,0.019556498594574756
246429724a,0.014257483677432958
cd1b255023,0.014257483677432958
8a6eeb7598,0.04437482297593398
c62ece7015,0.045138947172844834
0671e2c6f7,0.017941853846777767
eab1a5bb06,0.047251602092802214
44f3adbef2,0.014265324792328948
6f1bd4248d,0.010470929762756764
f4bd5e6788,0.007843983639288898
14ec8e92c6,0.05318348271860507
5cc9ab91e7,-0.02506487247346456
365506f873,0.00983235012648953
e0a9a42b63,-0.0034110264863419504
5ffed15265,0.01339305906587418
95ba9109f3,0.024153217378311997
86f6161a1a,0.05854175497987857
0096686b18,0.06605001667169785
78adafa400,0.06411749802603728
ebefd9b588,0.04647939231077325
da1e887159,0.038382149828795176
bccd602df5,0.011317566316756511
b128759842,-0.008994207620440675
bcfa44f942,0.02726713905516953
d1750163be,0.04225634726069816
3264e6abe0,0.0008525533288907261
3e13360a39,0.003104292549399368
61f814f652,-0.005546939085546376
c3cbdd1f59,0.014257483677432958
891a803e7b,0.002737281606304376
bd603f96ad,0.018416556111728877
f7f0989727,-0.014288563858083081
677f5c4d14,0.03486730065759125
08a411351b,0.05467773476222526
8f7beef112,0.01940694657190023
db73b310cb,0.026369428562905584
c434676b99,0.06899975218272758
2fe9aeeb15,0.029966422510982915
b258cc6bd4,0.01761349708326132
83974be963,0.005556926510577875
7a8f4609a7,0.06518725484279042
9dcba48759,0.016545668630653543
8ec154431f,0.029265384910643788
5f723deddd,0.07934752453850735
f1b4aed53f,0.035985465138539285
d42ba3d7b3,-0.002605429437529283
b101ee82a3,-0.07590228868338339
660826357f,0.009231231727438338
19743683a0,0.011777221879260558
2a05a1ed6a,-0.05595678909376517
a65c7873f7,0.03229156021565338
5f185bc677,0.056880318663169116
9f521fd75c,0.02564111377637479
97d44f8c95,0.05481921081154473
5058eb73bc,0.042436100041525315
a5fe9ed2ee,0.009231231727438338
1e13d2eca4,0.004859815345752083
035679cc5a,0.06354262744476846
1f36d44a7c,0.018657805632102287
88a7c28ddf,-0.06577257223906707
0f2eca87b4,0.02831747654868788
03b7043e2b,-0.06763189521317314
4761589de3,0.03556958240710262
c45d40d2d1,0.030070253029337524
ec41967381,0.01747769197409277
8a930c1906,0.018657805632102287
01aabc2aac,0.024584605576671414
915791c348,0.0017343472462689746
7c9b6d1119,0.025232274212771744
8fc9e4aef9,0.03278400418518801
f3d8a45538,0.09103768249906341
b38f2cf94b,0.012902875871552144
afc2b6fbe5,0.026830843335812316
f98bd625b7,-0.04949965594908767
819d61cba6,-0.020144112015169413
2a3c641975,-0.0033840438016744523
578794dbe4,0.025872157059044554
bf1cededdf,0.009278620314118302
8111bf81a3,0.043883637147821064
7b8c55ecb3,0.04264735739804726
68931e10ed,0.0014000709558201763
efa7a7f3e2,0.020539311200474142
8bfc380a90,-0.017564170294387504
6e93d78bd3,0.06663367674888376
900a39ab41,-0.06530751598857482
72ad2249de,0.011509705214656218
dfedc6cc8f,0.00996743569602887
6f0d460a25,0.03141855262571358
f10ca447fc,0.059140859958764724
1885e2c3ba,0.0392703007705153
9fc84179c3,-0.007239671063462461
fe4fb77fab,0.051825210257100185
897ed00cad,0.01456761904205961
476e72ca8b,0.009823233995353453
d9920308d9,0.01761349708326132
3156a296d4,0.02305211807400709
11de2b8202,0.12215803267855596
b3140d1f70,0.06746385243407382
db2f99f0c3,0.0039049612286883306
75c1602a33,0.02564111377637479
22c9520742,0.03204646898924857
b8feaa5f36,0.008310267509771485
d623bcf769,-0.04216478588527406
b6de14d07a,0.11475538841193711
3e01dbd329,0.04504796610978545
287d6992be,0.009289670375594472
5eff69c776,0.0873479091942505
27af1ecbff,0.1267336242303434
0fd12f0175,-0.0947275928848364
2166afd333,0.01427891530861164
9759c14bbc,0.03729174499713406
25c6347c5c,0.04151433238151592
7e2848fe68,0.02942324909220806
7e92c20377,0.015281432360136682
4278eca8f7,0.055668111544415755
7e37304f43,0.01693327851220039
110cff6c13,0.011299177093185064
185fa062e4,0.007567489371690828
f4f5360521,0.05143697580914397
5c6b14f62d,0.042841205266499094
71c63d682c,0.029869381815950447
a1fc6c26e4,-0.027875815584203267
31880173fa,0.04065166262153552
8474bec176,0.07570197392040212
8627e71fdb,0.0030913495462034923
00e547dd79,0.03045374429001768
26e9ffa5ce,0.06368579571497218
2c1b128261,0.05786268070443612
6e841720c6,0.01480342552035141
87b8948410,0.016824258995015273
bb04e5b2f5,0.008072869071052646
918674b8e6,0.05192626003153655
d816fbbf67,0.03776841821401322
0c45b7f9a3,0.03709690297374263
780a221cac,0.05873931460087567
7248cfe4e3,0.029289104978154623
e9c680f075,0.026687949234169506
078d68eab3,0.032579671625008744
9dbb846f09,0.009625185031673311
1e967df8d2,0.01705611316707517
b2fe043bc8,0.01456761904205961
287db32238,0.005982880253372347
a8cb930187,0.05645144562668081
cd221490ed,0.010063336048217852
00cf6402dc,0.03667242701611895
0d9b0a34b1,0.017938394092006926
1c72aa39e2,-0.005546939085546376
216a6d9741,0.04472455852243662
202ae1faa5,0.019922890588267572
0d75e0372b,0.012809736562441887
cb8dc75029,0.01577462791428752
f58f176737,0.04974004166183932
a895dcdf33,0.034445663209906524
f83bf497fe,0.027895852017929323
88ab4c02e0,0.02932773845050496
76e55fd9c1,0.011264547251041979
5438556179,0.029965080981955827
d6eb1431df,0.07255843975044218
1f7245c766,0.02288197931950653
d3521b9003,-0.025089346719448735
79b7ba8f11,0.07570197392040212
c135c99fda,0.019768730825429404
8209ad2416,0.011635611587826722
02dbe59a9b,0.0461264444558207
e995a6f5f0,0.017211550150329713
a4e97fe740,0.007365248599921603
8c28c38d39,0.0393176771108088
7938507f32,0.007883009754622528
cf3623fdb3,0.03977852480813793
ab0b1696f8,0.010063336048217852
3d83a0107e,0.002082382244984471
425df55694,0.056687677788288426
4f3d744c83,0.015397163099029054
9fbe6bdf67,0.011317566316756511
a56ef64182,0.07152895382961677
067424672d,0.013477327248409443
b1607d8b38,0.01717349353890929
19d0a011bd,0.1136904272237218
cbb4849807,-0.009597366360462156
bb8304cc39,-0.0033620947722479144
e2ad273012,0.020101666128226614
b326701e3d,0.016357079122929385
9776914611,0.007464702241686438
b845779ef7,0.028629847795047625
3616f04df1,0.02698578875993507
29b394bdd2,-0.0044658285835942335
e8e4c39ad1,0.04243997750557127
89f21a1c11,-0.03895009803743599
7c4a156bff,-0.06104045279025405
232fdd6e0b,0.045138947172844834
184ee96e4e,0.024602784911838316
31a121ff4f,0.061761452420620255
db69752876,0.016112617288059683
8f4ebd8c1e,0.017926168426446898
e12f749148,0.038523621870369285
6185ac6b37,0.03927068012098478
063cd03cef,0.046082831443653216
8668c648b3,0.028748863071337283
0e7628e1e4,0.049522893583667904
998de24da0,-6.15587728101108e-05
ed6cb2d358,0.038798391008626365
c2623287c0,0.03970460710867607
87ba11b8a6,0.013072516581714266
7180ea9106,0.06354262744476846
18c50e12f6,0.016688294544062954
7d787c90f2,0.04110076739011903
b95f13150e,0.010532575091247609
a572ebf274,0.0039049612286883306
03b7166c55,-0.012822247476211412
713854b675,0.00646577183567254
44fbbf92e5,0.0062071457740334735
46ce0bc798,-0.007476565438028215
53f146c2d4,0.04517480465328333
b2425b3fb6,-0.031899117866849125
9178791c38,0.034744224976838045
bcaee22c4b,0.011242473319594493
352e911a98,0.022634888748968907
0521522959,0.039187697356203754
afaa0b7985,0.03585699906295825
d34736b73d,0.035166311722716115
c9a63af66e,0.01705611316707517
1b92dd4b4f,0.00617704806974273
ed3ba5bfde,0.03543952760278868
2a3dbeaf99,-0.04518577894236164
e52a815f0a,0.011168849579608175
79644b7341,0.04281207006971288
20cc4fa3e6,0.013696238156505558
057af276c6,0.029869381815950447
9ad38cf759,-0.015057136044761832
362e065a7b,0.09328696178887674
7de078f75d,0.055631487135093916
6fca5dddad,0.024450833230144187
b053d90bf2,0.019441842778091245
7f378cc8ff,0.052767336163131895
727cc1a4b8,0.015031255016061174
02d703aef7,0.008072869071052646
6bbdb24617,0.03954757305871148
ec468ad9cd,0.010256565095799752
0e99d263de,0.044225326536054044
0caee9dba4,0.04782974912854754
4e8e1f63d2,0.05628945851092182
9b59f3c6e2,0.03477173071735862
9cf9f11683,0.054397216542601656
a92b98a1c4,0.01600833140918667
58ed05f22c,0.0499698576677271
854596f7c2,0.03250153243313625
dfbda4d009,0.04142764826567513
cb3d7087a8,0.04412922968995503
d78c0aa469,0.021274657167083322
403cb85c12,0.018542324348427286
237d9535b7,0.023887900238743764
41f4074ae9,0.026830843335812316
c3146ad769,0.04684080912919286
f3380022ff,0.010280428736414216
52c7999027,0.018197493564774625
651bfe729d,-0.0005865647927342232
a16afbfca5,0.016314392645216058
93c5caeda6,0.06614274037750478
66ab4fe79f,0.024135463730300732
797f40f2cb,0.029681964632752078
ee3dace34b,0.061475792326840195
afb52e3e4e,0.022634538835963225
719482244e,0.0055963278794681215
86c2514d38,0.07368375559306795
e9acead3f9,0.024790883782204065
71ebbae433,0.012763557136883374
c0c3706432,0.030065052990064567
794708df8a,0.04098616220472717
d19869f172,0.07689731180398407
e641775239,0.013934192344794094
df637da7ba,0.031062561614336404
4ddacf9b3c,0.00784926778271855
6b77977e0b,0.01809936999769335
d8b1f2bd35,-0.021031421117549742
5bab6e9f04,0.008140917100962985
112288b2cd,0.01744111458601949
299e242c46,0.04367856213880239
59b7a4d4e3,0.06159950665375202
357e790f3b,0.00646577183567254
b47c13d3dd,0.05967866354068796
c0c3ec9d33,0.029713611032212595
70ad17d3d6,0.06518725484279042
2494871851,0.019641231742896004
9c4e22c023,0.040748501774497625
1d5d89045a,0.019971836098322204
6d51cbc3a8,0.03610418003207161
6b29ff625d,0.0499698576677271
d35dd56e29,0.024045586164452237
d3c661e2bd,0.0260923697177482
b3f1424afa,0.029153738410647723
b4726dc202,-0.10191509899574092
d1ba7199dd,0.027438984643894826
a850bbd3d8,0.0245146736298536
59ff92b71a,0.047604039294153466
7928c5639f,0.011984784924184533
19bef5332d,0.03476634238620269
1e33d1bbb4,-0.011017826084220306
7d048002fd,0.04370782587481792
08ed0a9ee8,0.014370499478150056
3ce6558971,0.03201622833105966
90576a2d42,0.06555367171192567
21fc6f05b1,0.007250967435451394
f7158c3343,0.03537539104055931
b4afaaec7f,0.05676193364275939
709fea6068,0.0328509326127876
8344acbbd0,0.04643747453465219
9f18bcd8de,0.010848241906213918
e6be83a9e5,0.024045586164452237
b7322fca1b,0.010584034024974986
f13977bb36,0.0004403978167020761
807c940c83,0.020102142433585102
e9e83e685f,0.051422753455085846
c6922140ca,0.01318335483226496
10e9d8347b,0.10152217884719617
6a45db8083,0.05625508371851051
27499b6667,0.04281207006971288
fffea1204c,0.08279981431801609
758b254cf8,0.07985269215807811
8cbae2df00,-0.090235919129394
af2b8d1cad,-0.025635712974347247
a3f6aef170,0.022634888748968907
